id,age,prior_experience,education_level,region,treatment,salary,pre_salary
3122,34,0.9,High School,South,0,24641.96,37376.04
3123,43,4.9,Bachelor's,South,0,55285.24,52486.95
3124,44,7.6,Bachelor's,East,1,77659.32,62509.82
3125,22,3.0,Master's,East,0,50586.77,53776.38
3126,21,4.0,High School,West,0,38013.56,44451.82
3127,35,3.2,High School,North,0,36882.6,45173.98
3128,41,1.6,Bachelor's,South,0,45576.54,43350.17
3129,36,0.0,High School,East,0,36142.59,33127.4
3130,21,1.6,High School,East,1,38567.33,40621.32
3131,45,0.2,High School,South,0,23156.84,36028.74
3132,24,6.4,Bachelor's,East,1,78924.59,55658.84
3133,27,2.8,High School,West,0,37422.73,42545.73
3134,42,2.3,Master's,South,1,63188.95,52895.08
3135,35,4.8,Bachelor's,East,1,58875.27,56868.92
3136,36,0.8,Master's,South,0,49719.3,49674.54
3137,21,1.5,Bachelor's,East,0,47199.12,43602.67
3138,27,3.1,High School,East,1,50907.41,41035.89
3139,18,5.1,High School,North,0,53876.9,46320.95
3140,40,4.0,High School,South,0,40376.39,43177.33
3141,35,3.5,Bachelor's,North,1,57175.54,47864.67
3142,22,3.2,High School,East,1,50625.74,38593.1
3143,32,3.8,High School,South,0,43726.22,48452.7
3144,34,3.4,Bachelor's,South,0,49349.65,50110.11
3145,20,0.9,High School,West,1,36398.09,30406.78
3146,29,3.1,High School,West,0,40839.05,38190.33
3147,19,0.9,Bachelor's,East,0,38687.0,44925.03
3148,18,3.2,Master's,East,1,61581.61,51655.25
3149,40,2.0,High School,East,1,46278.52,30071.89
3150,38,8.1,High School,East,0,49428.68,48666.2
3151,34,2.9,Master's,West,0,48083.68,46784.1
3152,39,0.2,High School,South,0,17497.22,25404.74
3153,33,2.7,Master's,North,1,71931.11,48376.54
3154,22,4.0,High School,South,0,44894.81,47540.95
3155,32,6.3,Master's,South,0,63456.36,63715.28
3156,20,1.8,High School,West,1,42127.17,33946.95
3157,45,0.0,Master's,South,0,30619.84,39226.35
3158,24,4.6,High School,South,1,50258.38,43227.49
3159,49,0.2,Bachelor's,East,0,42295.74,31650.69
3160,28,2.1,High School,North,0,41093.94,34822.33
3161,27,2.5,High School,South,0,40665.74,45757.98
3162,26,2.9,Bachelor's,South,0,47374.16,49355.21
3163,31,4.4,Bachelor's,North,1,67654.36,50360.81
3164,30,1.6,Master's,East,0,48255.51,52592.49
3165,46,2.5,Bachelor's,West,1,60783.57,43413.83
3166,42,3.0,Master's,West,0,51991.47,50797.29
3167,47,3.3,Bachelor's,South,1,53491.88,54716.52
3168,42,3.2,Master's,East,0,49558.4,50030.9
3169,19,3.9,Master's,West,1,61293.55,55283.52
3170,49,4.7,High School,West,0,47358.38,45324.13
3171,20,3.8,Master's,West,0,52642.08,52655.06
3172,24,3.9,Master's,West,1,61556.37,59302.42
3173,38,0.0,High School,West,0,33568.68,28773.62
3174,35,3.1,Bachelor's,South,1,58941.22,49955.64
3175,20,4.0,High School,West,1,56690.01,44343.94
3176,27,4.5,Master's,South,1,70936.64,57527.95
3177,39,1.6,High School,North,0,31080.34,41642.63
3178,46,1.7,High School,North,0,35426.28,32438.66
3179,24,1.9,Bachelor's,East,1,54181.06,49095.48
3180,26,4.1,Bachelor's,South,0,45622.69,54999.73
3181,34,5.1,Master's,East,1,64680.16,67383.53
3182,28,2.2,Master's,North,1,58151.63,52296.22
3183,24,4.8,Bachelor's,North,0,62630.69,49245.66
3184,41,3.2,High School,North,1,47677.16,47907.19
3185,45,2.8,Bachelor's,North,1,62418.62,45061.19
3186,31,2.6,Bachelor's,West,0,43388.39,42545.83
3187,36,4.5,Bachelor's,North,0,55923.86,50740.85
3188,21,3.7,High School,West,0,45465.93,37173.24
3189,43,7.6,Bachelor's,West,0,65417.91,62904.6
3190,23,1.3,High School,East,0,35825.79,31477.33
3191,27,4.0,Bachelor's,West,1,66995.44,48850.06
3192,49,1.9,Bachelor's,East,1,55716.56,47571.12
3193,24,1.3,Master's,West,0,57351.93,51394.77
3194,30,3.0,Bachelor's,West,0,38835.2,47062.34
3195,31,3.3,High School,North,0,41565.55,40583.49
3196,21,8.8,Master's,South,1,82925.66,71449.02
3197,25,2.6,Bachelor's,West,0,41212.53,44075.38
3198,22,0.7,High School,South,0,35116.85,32089.89
3199,18,3.5,Bachelor's,South,1,51187.65,50463.37
3200,21,0.0,High School,South,0,26729.08,29495.35
3201,20,2.8,Master's,West,1,53452.82,55079.07
3202,26,3.0,Bachelor's,South,0,54889.28,43653.32
3203,25,4.6,Bachelor's,West,0,50609.85,49384.43
3204,18,4.9,High School,North,0,55676.15,41762.72
3205,44,2.0,High School,West,0,39993.33,33739.47
3206,23,2.7,Master's,East,1,65336.81,58248.72
3207,26,1.5,Master's,North,1,56472.14,52404.16
3208,24,0.7,High School,South,0,26999.87,27792.31
3209,21,3.6,High School,South,0,43474.23,42549.99
3210,30,0.5,High School,East,0,31000.92,29937.67
3211,34,2.2,Bachelor's,North,1,47815.89,41870.46
3212,45,1.0,Bachelor's,East,0,33444.66,35057.04
3213,19,4.1,Bachelor's,South,0,45504.58,54187.67
3214,45,6.6,Bachelor's,West,1,76913.42,52344.55
3215,22,0.4,Master's,South,1,67256.86,45992.15
3216,29,0.0,Bachelor's,East,0,39024.95,34214.76
3217,44,2.8,High School,West,1,48995.39,41503.38
3218,49,3.0,Bachelor's,West,0,45412.58,45662.59
3219,38,3.4,Master's,South,1,60639.53,54662.15
3220,25,2.1,Bachelor's,West,0,51197.97,43897.06
3221,23,2.6,Bachelor's,North,0,55164.05,47010.28
3222,25,3.7,Bachelor's,South,0,44737.97,49152.02
3223,35,5.1,Master's,South,1,69828.39,60126.91
3224,20,0.0,Bachelor's,North,1,45750.67,35926.39
3225,39,2.3,High School,South,0,34685.17,30601.08
3226,29,3.4,Master's,East,0,61212.39,50725.8
3227,46,1.2,Master's,East,0,41932.34,51473.92
3228,43,6.5,High School,South,0,51719.37,48276.72
3229,20,1.7,Bachelor's,North,0,46828.73,40443.96
3230,39,2.9,Bachelor's,West,1,56041.49,41077.09
3231,23,4.1,High School,North,1,56801.47,35421.41
3232,19,1.8,Master's,East,0,51190.55,47587.17
3233,40,0.0,Bachelor's,South,1,54085.65,41552.21
3234,29,2.1,Master's,North,1,53817.05,49071.72
3235,19,5.1,High School,West,1,53432.77,46901.94
3236,23,2.3,Bachelor's,West,0,44619.56,42487.76
3237,34,1.3,High School,West,0,20560.36,36455.47
3238,20,4.9,Bachelor's,West,1,57124.27,51293.0
3239,19,2.3,Bachelor's,North,1,50947.35,39972.46
3240,40,2.0,Bachelor's,West,0,48680.07,42924.19
3241,47,3.3,High School,East,1,46362.52,47236.0
3242,37,4.5,High School,West,0,39534.11,50659.54
3243,25,7.8,High School,East,1,67377.71,55346.13
3244,39,4.7,High School,North,1,45873.86,43551.76
3245,29,5.3,Bachelor's,East,0,43602.82,55115.61
3246,43,2.0,Bachelor's,North,1,52156.24,45267.41
3247,21,0.9,Bachelor's,West,0,33606.26,40540.45
3248,22,3.1,Bachelor's,South,1,50325.59,49063.78
3249,30,3.2,High School,East,1,52510.19,40432.91
3250,46,0.8,High School,East,0,36908.79,31136.11
3251,48,2.6,High School,South,0,41892.55,33018.97
3252,32,3.8,Master's,North,1,71939.79,54559.76
3253,42,3.7,Bachelor's,North,0,55368.03,52298.08
3254,40,4.0,High School,West,0,31382.78,41874.15
3255,33,3.6,High School,East,1,52997.85,42001.15
3256,27,2.0,Master's,North,0,48309.91,49867.94
3257,47,2.0,Bachelor's,West,1,50179.48,39761.61
3258,47,0.6,Bachelor's,North,1,52608.36,38845.48
3259,42,6.6,Bachelor's,South,1,59057.17,53710.18
3260,40,3.0,High School,South,0,30325.16,34654.84
3261,33,2.6,Master's,South,0,55818.75,57622.55
3262,29,1.1,Bachelor's,West,1,53866.18,39619.66
3263,34,8.9,High School,East,0,57297.61,53734.06
3264,33,0.9,Master's,South,0,43160.46,54171.84
3265,29,2.1,Bachelor's,South,1,58146.06,47559.94
3266,25,3.8,High School,North,0,44896.54,39913.96
3267,37,4.2,Bachelor's,South,0,51027.8,52310.55
3268,20,4.9,High School,East,1,48860.99,43756.85
3269,33,6.6,High School,West,1,57719.41,47029.28
3270,47,4.0,Bachelor's,South,1,64226.11,51898.76
3271,30,0.9,High School,West,0,39299.77,31402.79
3272,40,2.5,Master's,West,1,60825.65,52801.99
3273,45,3.6,Master's,East,0,54598.63,59885.45
3274,36,7.1,High School,North,1,60600.91,54944.85
3275,25,0.2,Bachelor's,North,0,39987.63,36399.63
3276,39,5.4,Master's,West,1,68310.12,63144.13
3277,22,3.4,Bachelor's,South,1,43608.56,43688.58
3278,37,4.7,Bachelor's,West,0,57990.83,53901.66
3279,25,2.8,High School,North,1,57361.48,38993.98
3280,41,1.3,Bachelor's,South,0,38883.4,43415.92
3281,29,4.5,Bachelor's,North,1,56171.97,50310.22
3282,18,4.3,Master's,East,0,57241.08,66236.29
3283,42,4.9,High School,North,0,43894.82,41094.8
3284,47,3.0,Master's,South,1,68897.77,57886.21
3285,38,1.8,High School,South,0,35674.27,31273.21
3286,37,0.0,Master's,West,1,51036.89,47017.38
3287,23,4.6,Bachelor's,South,0,45324.19,54103.16
3288,39,3.8,Bachelor's,East,1,63871.51,49619.9
3289,35,1.1,Bachelor's,North,0,44202.86,39318.7
3290,25,1.9,High School,West,0,41071.36,36264.54
3291,24,2.1,High School,West,1,41358.51,37368.04
3292,49,0.0,High School,South,0,39294.28,37159.75
3293,18,1.4,High School,East,0,25375.43,30710.64
3294,38,0.7,High School,West,0,35745.02,29876.35
3295,33,2.2,Bachelor's,East,0,34977.21,45738.94
3296,29,1.5,Bachelor's,East,0,38616.16,41475.78
3297,23,0.0,High School,North,0,37805.11,29599.84
3298,37,7.0,Master's,North,1,80292.36,70281.41
3299,19,5.5,Bachelor's,North,1,61784.14,43218.93
3300,46,1.4,Master's,East,1,56731.7,46808.2
3301,31,3.5,Bachelor's,North,1,59137.64,41530.52
3302,21,3.8,High School,West,0,44075.5,36616.73
3303,18,5.4,Bachelor's,West,0,60404.41,63818.5
3304,40,1.4,Bachelor's,South,1,49807.2,44592.67
3305,35,5.2,High School,East,0,37493.72,49406.26
3306,30,1.9,High School,North,1,46497.41,35377.88
3307,19,0.3,High School,West,0,28697.67,33934.86
3308,26,4.4,High School,East,0,36841.65,36133.74
3309,38,5.6,Bachelor's,East,1,66232.9,58953.19
3310,19,8.2,Bachelor's,North,1,71461.89,59320.62
3311,44,0.6,High School,East,0,33334.21,29674.74
3312,42,4.4,Bachelor's,North,1,56721.3,53220.6
3313,26,2.2,Bachelor's,North,0,46974.75,45865.79
3314,18,4.6,High School,North,1,47114.66,44138.48
3315,28,0.1,High School,East,0,26038.41,24847.62
3316,20,0.5,High School,East,1,40208.81,31899.25
3317,37,1.4,High School,North,1,53053.84,38042.25
3318,47,3.2,High School,East,0,43397.91,37470.05
3319,40,1.7,High School,North,1,50539.47,40359.75
3320,43,4.3,Bachelor's,South,1,68039.71,47409.23
3321,21,5.1,Bachelor's,East,1,81175.53,53326.19
3322,35,4.2,High School,East,0,42805.41,48741.31
3323,40,6.2,High School,South,0,55814.73,45874.4
3324,23,3.8,Bachelor's,South,1,64558.14,53615.94
3325,20,0.6,Master's,South,0,51678.78,54698.61
3326,39,5.7,Bachelor's,North,1,74051.46,55784.18
3327,28,1.8,Bachelor's,North,0,41272.5,41291.93
3328,32,4.8,High School,West,1,51969.09,41309.04
3329,39,6.1,High School,South,0,50041.23,53518.41
3330,45,3.9,Master's,West,0,55826.63,61806.78
3331,22,0.0,High School,North,0,31615.55,35797.24
3332,37,1.2,Master's,East,1,66304.47,48468.65
3333,27,5.6,Bachelor's,South,1,62545.73,58951.23
3334,29,2.7,Bachelor's,East,0,44461.87,45904.64
3335,32,3.2,High School,North,1,50349.0,36067.78
3336,34,4.5,Bachelor's,South,0,50411.35,55996.71
3337,27,4.4,Bachelor's,West,1,51607.91,57735.48
3338,23,3.6,High School,West,1,47772.16,36717.59
3339,35,2.6,High School,North,1,51184.86,33642.28
3340,30,2.4,Master's,East,1,69311.72,52359.93
3341,20,4.7,Bachelor's,North,0,46374.3,55924.51
3342,47,4.1,Bachelor's,East,0,44525.01,45764.72
3343,41,2.5,High School,North,0,37607.37,38408.06
3344,27,5.2,Bachelor's,West,1,53114.7,51238.29
3345,47,2.7,Bachelor's,East,0,44000.94,48903.32
3346,31,1.3,Bachelor's,North,0,33209.82,38708.45
3347,23,1.5,Bachelor's,South,1,59291.48,45587.21
3348,20,1.0,Bachelor's,West,0,37280.9,40367.14
3349,33,2.5,Bachelor's,West,0,53629.71,41751.44
3350,24,5.5,High School,South,0,51969.95,46754.76
3351,37,1.4,Master's,North,0,45937.84,41448.11
3352,31,3.4,Bachelor's,East,0,42771.06,45963.62
3353,26,1.7,High School,West,1,44092.14,36449.6
3354,32,2.5,Bachelor's,North,0,44914.91,38412.98
3355,38,0.0,Master's,South,1,56730.73,34715.45
3356,20,2.6,High School,East,1,43794.05,28442.53
3357,19,2.6,High School,North,0,41569.74,43108.51
3358,44,4.1,Bachelor's,North,0,51568.37,49992.96
3359,19,3.4,High School,West,1,48637.71,38070.14
3360,20,0.6,Bachelor's,West,0,36249.44,43580.62
3361,35,5.2,High School,East,0,44580.76,43982.2
3362,31,3.4,Bachelor's,North,1,54177.31,49273.85
3363,37,3.4,High School,South,1,50482.55,40303.02
3364,35,3.0,High School,South,0,39372.1,37116.0
3365,49,2.0,Master's,East,0,52201.99,52176.58
3366,27,3.4,Bachelor's,North,0,57138.03,51293.04
3367,42,4.0,High School,West,0,41191.31,41260.37
3368,19,0.0,High School,North,0,35022.99,28157.78
3369,42,1.9,Bachelor's,West,0,44915.37,42329.95
3370,46,2.5,Bachelor's,South,0,44279.1,36308.35
3371,39,3.5,Master's,East,1,64941.23,56632.24
3372,18,5.4,Master's,East,1,70865.73,56363.55
3373,21,1.5,Bachelor's,East,0,43768.39,45018.87
3374,48,2.0,Bachelor's,West,0,39215.63,43638.3
3375,31,2.0,Bachelor's,South,0,36598.09,44420.48
3376,18,1.4,Bachelor's,South,1,55462.32,45001.32
3377,31,2.3,High School,East,1,51407.5,33193.9
3378,33,4.5,High School,East,0,47352.99,44976.99
3379,39,0.9,High School,West,0,33451.85,33770.48
3380,31,3.9,High School,West,0,45403.01,40960.88
3381,46,0.0,High School,North,0,33567.15,26287.26
3382,37,1.9,Bachelor's,West,0,47570.12,46080.95
3383,20,2.3,Bachelor's,North,0,40725.36,47713.82
3384,20,6.3,Bachelor's,East,0,51564.4,57354.41
3385,26,2.5,High School,South,0,35408.34,33218.79
3386,23,0.0,High School,West,0,29913.08,27890.2
3387,42,0.0,Bachelor's,South,1,46790.39,37758.67
3388,30,3.1,High School,West,1,39820.73,42053.98
3389,38,4.2,Bachelor's,West,1,69291.09,44266.04
3390,19,3.8,Master's,North,1,64882.51,54144.79
3391,25,3.3,High School,West,0,40868.94,38289.31
3392,38,5.3,High School,East,0,52196.3,45567.11
3393,19,1.9,Bachelor's,South,0,32037.59,38494.7
3394,21,4.8,Master's,West,1,66810.99,58529.87
3395,42,0.0,Bachelor's,South,0,36064.41,36758.07
3396,32,1.2,Master's,South,1,56888.76,44449.63
3397,21,0.0,High School,South,0,29132.57,29528.13
3398,30,2.5,Master's,West,1,69586.6,50335.32
3399,45,2.9,High School,North,0,42089.73,40682.34
3400,29,3.2,High School,South,0,44474.79,36058.69
3401,49,3.1,Master's,South,1,64606.9,54659.34
3402,49,1.1,Master's,West,0,41437.81,45066.44
3403,49,2.6,High School,West,1,37460.07,35400.98
3404,45,0.0,High School,East,0,22368.28,31189.17
3405,30,5.7,High School,East,1,58978.2,48038.87
3406,48,2.4,High School,North,1,47337.09,35531.91
3407,31,2.0,High School,North,1,45015.87,34922.36
3408,37,6.2,Master's,North,1,71690.76,57785.57
3409,35,0.5,Bachelor's,North,1,59605.13,45111.06
3410,46,0.7,Bachelor's,South,0,36131.96,42849.83
3411,45,0.8,Bachelor's,West,0,45061.78,43005.79
3412,48,2.9,Bachelor's,East,1,56602.34,40319.87
3413,23,3.9,Bachelor's,South,1,59285.09,47318.04
3414,49,4.5,Bachelor's,West,1,67321.24,50161.82
3415,46,8.1,High School,West,1,71744.62,46575.75
3416,28,0.0,Bachelor's,South,0,36802.25,41559.8
3417,47,4.2,Bachelor's,South,0,54648.43,56415.54
3418,19,1.9,Master's,East,0,52476.67,58947.74
3419,45,1.8,Master's,North,1,60518.69,46216.46
3420,40,1.8,Bachelor's,North,1,54302.64,43869.29
3421,36,1.2,Bachelor's,East,1,48107.34,46891.27
3422,48,6.4,High School,East,1,57576.65,48185.53
3423,36,4.7,Bachelor's,North,1,59150.61,49832.05
3424,22,3.0,High School,South,0,43646.06,31535.93
3425,36,5.7,High School,North,0,46630.09,51630.49
3426,19,0.0,High School,West,0,23511.43,29922.96
3427,27,0.3,Bachelor's,West,1,45398.58,35982.63
3428,42,0.0,High School,East,0,14003.68,31135.43
3429,19,1.6,Master's,North,1,57331.05,50412.02
3430,47,3.3,High School,North,1,50158.42,40573.04
3431,28,3.2,Master's,West,1,63936.47,53731.61
3432,35,3.3,Bachelor's,North,1,67796.82,54389.43
3433,46,0.2,High School,East,0,33408.19,30065.36
3434,48,4.6,High School,East,0,46471.19,50277.29
3435,41,3.5,Bachelor's,West,0,40221.42,50756.47
3436,32,4.5,Bachelor's,North,1,59575.12,52904.68
3437,26,0.0,Bachelor's,North,0,35566.69,37546.9
3438,40,3.6,High School,West,1,46938.54,44695.83
3439,36,0.6,Bachelor's,South,0,35874.01,40251.97
3440,26,2.2,Master's,South,0,42575.45,47871.48
3441,20,4.1,High School,North,0,35826.92,38438.03
3442,38,3.2,Bachelor's,East,0,51917.03,49289.94
3443,26,1.3,High School,South,0,33176.19,30270.48
3444,45,3.0,Bachelor's,North,1,54505.63,46751.08
3445,47,0.0,Bachelor's,South,0,37972.94,42228.74
3446,31,5.3,High School,West,0,51738.56,47115.88
3447,36,2.6,High School,South,1,47789.35,34911.46
3448,24,5.2,High School,South,1,58413.17,51239.95
3449,33,1.9,Bachelor's,West,0,39607.79,45891.5
3450,33,2.0,Bachelor's,East,0,40765.39,48071.17
3451,45,1.5,Master's,North,0,51184.76,40429.77
3452,18,4.8,Bachelor's,East,1,71720.31,53723.41
3453,21,1.6,High School,East,0,41892.29,38168.63
3454,21,4.3,Master's,South,0,60781.71,64701.15
3455,24,2.2,Bachelor's,North,1,55462.45,38744.73
3456,25,0.0,Bachelor's,South,0,45005.35,42824.46
3457,34,1.9,High School,West,1,49551.51,42277.52
3458,22,0.6,High School,East,0,20457.04,23730.84
3459,24,3.1,Master's,East,0,48933.76,56214.36
3460,45,0.6,Bachelor's,West,0,41548.26,42270.48
3461,37,4.9,High School,North,0,35621.01,43391.97
3462,46,2.8,Bachelor's,East,1,51965.6,44439.62
3463,37,2.6,Master's,East,1,59435.35,55471.42
3464,21,4.3,High School,North,1,51654.52,40440.07
3465,45,4.9,Bachelor's,South,0,51346.29,51831.0
3466,23,3.0,Master's,West,1,62433.81,57249.74
3467,24,1.5,High School,North,0,38499.34,41516.17
3468,35,0.0,Bachelor's,West,0,36673.88,40151.94
3469,48,1.6,Bachelor's,West,0,40960.55,43333.94
3470,22,1.8,Bachelor's,East,1,46550.87,41334.41
3471,37,3.2,High School,North,1,54764.08,35557.6
3472,48,2.3,High School,West,0,33571.63,41338.31
3473,47,4.4,Bachelor's,South,0,45692.45,50586.2
3474,49,1.8,High School,West,0,36387.55,40002.81
3475,46,2.9,Bachelor's,East,1,52823.05,45381.79
3476,20,5.4,High School,South,1,53474.16,43602.85
3477,24,3.7,High School,South,0,42343.25,42783.2
3478,44,2.9,Master's,North,0,52007.36,53393.86
3479,45,1.8,Bachelor's,South,0,54946.38,38577.89
3480,39,1.7,Master's,North,0,49826.47,57369.47
3481,31,1.3,High School,North,1,46985.51,31392.06
3482,24,1.9,Bachelor's,South,0,34045.49,47410.37
3483,22,4.5,High School,North,0,39230.75,46867.43
3484,46,2.6,Bachelor's,North,1,50234.1,40762.15
3485,39,0.3,Bachelor's,South,0,34129.46,34890.45
3486,22,6.5,High School,East,1,61686.71,48293.96
3487,47,3.6,Master's,West,0,61097.62,52337.41
3488,40,0.2,High School,North,0,32281.49,37505.83
3489,19,2.1,Bachelor's,North,1,53215.68,43499.3
3490,47,3.2,Master's,South,1,61511.04,58159.0
3491,44,6.4,Master's,West,1,79795.55,66254.55
3492,38,0.8,Master's,West,1,67707.6,48456.09
3493,39,5.0,High School,North,0,45531.52,45161.28
3494,23,5.8,High School,South,0,52093.73,52348.52
3495,32,1.7,High School,East,0,36944.93,31799.63
3496,38,2.4,Bachelor's,West,0,49112.44,52105.34
3497,27,0.9,Bachelor's,East,0,34959.41,35551.11
3498,40,2.6,High School,South,1,45338.55,40926.05
3499,43,2.9,Bachelor's,East,1,58757.81,41079.34
3500,41,4.3,High School,South,0,49020.35,41637.18
3501,24,5.2,High School,North,1,51450.43,45973.24
3502,22,1.5,Bachelor's,East,1,42344.93,40553.22
3503,18,0.0,Bachelor's,North,1,45508.68,37273.32
3504,30,3.0,Master's,North,1,68923.18,48452.12
3505,38,3.6,High School,South,0,32841.75,36850.2
3506,43,3.5,Bachelor's,East,0,42611.91,50493.06
3507,35,2.3,High School,West,0,37819.55,37018.69
3508,30,3.2,High School,East,0,39168.66,36837.89
3509,38,6.0,Bachelor's,West,1,69065.0,61297.11
3510,38,3.8,Master's,North,1,60146.77,51520.28
3511,35,2.3,High School,North,0,35134.9,35453.64
3512,22,2.0,High School,South,0,41974.74,33977.37
3513,30,2.7,Bachelor's,West,0,40016.4,48560.15
3514,49,6.3,High School,East,0,56205.0,49092.65
3515,21,2.6,Master's,South,1,57563.11,52367.34
3516,34,3.0,Bachelor's,South,1,61128.14,39623.13
3517,20,2.0,High School,South,1,44241.33,39460.14
3518,34,5.2,Bachelor's,East,0,47869.36,52728.7
3519,45,6.9,Bachelor's,South,0,56274.53,59162.64
3520,28,3.9,High School,East,1,54428.32,38705.75
3521,48,3.2,Bachelor's,South,0,47462.37,43976.68
3522,38,3.1,High School,West,1,54813.04,45297.15
3523,37,0.0,Bachelor's,North,1,55178.7,30907.05
3524,49,4.5,High School,West,1,47555.75,39283.2
3525,40,3.3,Master's,West,1,58523.65,60821.97
3526,38,3.9,High School,South,0,35046.08,44262.99
3527,43,1.6,High School,West,0,30235.25,33498.15
3528,47,2.2,Master's,West,0,57214.33,56586.39
3529,21,2.2,High School,West,1,49335.66,38387.44
3530,19,5.0,High School,South,0,42404.6,45930.64
3531,37,2.2,High School,East,0,36671.93,37502.25
3532,33,7.2,High School,North,1,68517.49,53460.95
3533,45,3.9,Master's,North,1,76125.23,58722.77
3534,35,0.4,Bachelor's,East,0,40642.83,47983.89
3535,25,2.7,High School,East,0,24932.32,37320.43
3536,20,1.7,Bachelor's,West,0,44576.38,42443.81
3537,26,0.0,Bachelor's,North,0,42673.74,33052.43
3538,46,6.2,Master's,East,1,74719.99,63392.41
3539,37,4.4,High School,West,1,56851.43,50651.55
3540,46,4.1,Bachelor's,North,0,51984.57,54237.94
3541,23,3.3,Bachelor's,South,1,51819.19,45725.33
3542,27,0.2,Bachelor's,South,0,34276.7,38720.17
3543,38,2.0,Bachelor's,North,1,52492.54,38814.25
3544,27,4.7,High School,North,0,49377.76,40223.52
3545,30,0.9,Bachelor's,South,1,46863.26,41297.76
3546,34,0.0,Bachelor's,South,1,50279.51,36022.18
3547,26,2.5,Master's,North,0,54155.83,48321.6
3548,49,2.7,High School,West,1,56080.44,40059.36
